uid,revenue,popularity,budget,original_title,genres,realease_year,realease_year_decimal
2023,84772742,13.786075,22000000,The Animal,Action,2001,2001.4193989071039
2024,77737889,35.227212,22000000,Gandhi,Drama,1982,1982.915300546448
2025,88880821,27.898438,22000000,The Hundred-Foot Journey,Drama,2014,2014.5997267759562
2026,110627965,23.218144,22000000,The Net,Crime,1995,1995.5765027322404
2027,92542418,26.071644,22000000,I Am Sam,Drama,2001,2001.9931693989072
2028,67800064,9.175761999999999,22000000,Son of God,Drama,2014,2014.1598360655737
2029,95708457,81.829237,22000000,Underworld,Fantasy,2003,2003.7185792349728
2030,57479076,17.7091,22000000,Derailed,Drama,2005,2005.863387978142
2031,35424826,17.772517999999998,22000000,The Informant!,Drama,2009,2009.7158469945357
2033,22400154,10.259461,22000000,Deuce Bigalow: European Gigolo,Comedy,2005,2005.5997267759562
2034,51164106,30.114383,26000000,Delivery Man,Comedy,2013,2013.7773224043715
2036,19351569,12.887673,22000000,Saving Silverman,Comedy,2001,2001.1079234972676
2037,77112176,13.410919,22000000,Diary of a Wimpy Kid: Dog Days,Comedy,2012,2012.5887978142075
2039,33788161,21.865021,22000000,Jay and Silent Bob Strike Back,Comedy,2001,2001.6434426229507
2040,23619609,9.448516999999999,30000000,The Glass House,Drama,2001,2001.704918032787
2041,63647656,39.006187,22000000,"Hail, Caesar!",Comedy,2016,2016.0969945355191
2043,43058898,35.737655,22000000,Homefront,Action,2013,2013.9071038251366
2044,13555988,4.365196,22000000,The Little Vampire,Family,2000,2000.8237704918033
2046,10696210,14.725467000000002,22000000,RoboCop 3,Action,1993,1993.2964480874316
2050,72629670,25.002715,25000000,The Transporter Refueled,Thriller,2015,2015.6748633879781
2052,26193068,13.906610999999998,21000000,Zwartboek,Drama,2006,2006.6693989071039
2053,17709155,13.960945,22000000,Joyeux Noël,Romance,2005,2005.8579234972676
2054,14400000,16.668854,2000000,Hit & Run,Action,2012,2012.6434426229507
2056,15447154,48.784734,22000000,Before I Go to Sleep,Mystery,2014,2014.6748633879781
2057,12000000,9.088208999999999,22000000,Sorcerer,Action,1977,1977.4822404371585
2058,9479718,12.445176,22000000,Stone,Drama,2010,2010.76912568306
2060,15400000,29.230297999999998,22000000,Out of the Furnace,Thriller,2013,2013.9330601092897
2061,92991835,18.961323,25000000,Michael Clayton,Drama,2007,2007.7431693989072
2064,24000000,14.866351000000002,22000000,Metegol,Animation,2013,2013.549180327869
2065,73244881,15.013385999999999,17000000,To Rome with Love,Romance,2012,2012.3046448087432
2066,70687344,8.700565,18000000,Firefox,Science Fiction,1982,1982.4521857923498
2069,42000000,10.207065,21000000,Teenage Mutant Ninja Turtles III,Action,1993,1993.2131147540983
2070,40222729,5.683281,32000000,Hardball,Comedy,2001,2001.704918032787
2071,205738714,63.599973,21000000,Silver Linings Playbook,Drama,2012,2012.688524590164
2072,41170784,17.746980999999998,21000000,Freedom Writers,Crime,2007,2007.0136612021859
2074,43928932,34.433521,21000000,The Transporter,Action,2002,2002.7554644808743
2075,41627431,26.21425,20000000,Never Back Down,Drama,2008,2008.1775956284155
2076,17762705,4.781537999999999,21000000,The Rage: Carrie 2,Horror,1999,1999.1967213114756
2077,14899417,10.135589999999999,17000000,Away We Go,Drama,2009,2009.4303278688526
2078,17600000,5.815881,21000000,Swing Vote,Drama,2008,2008.5860655737704
2079,10011050,8.982335,21000000,Moonlight Mile,Romance,2002,2002.691256830601
2082,970816,13.847872,21000000,The Beaver,Drama,2011,2011.113387978142
2083,69701637,4.189378,35000000,The Best Little Whorehouse in Texas,Comedy,1982,1982.5628415300546
2084,2856712,21.928025,15000000,eXistenZ,Action,1999,1999.2882513661202
2085,389925971,68.159596,18000000,Raiders of the Lost Ark,Adventure,1981,1981.4494535519127
2086,358991681,81.487685,18000000,Home Alone 2: Lost in New York,Comedy,1992,1992.8852459016393
2087,303788635,52.45650500000001,20000000,Close Encounters of the Third Kind,Science Fiction,1977,1977.8770491803277
2088,29907685,9.662714999999999,38000000,Pulse,Horror,2006,2006.613387978142
2089,299965036,25.28436,20000000,Beverly Hills Cop II,Action,1987,1987.3825136612022
2090,132675402,8.351385,20000000,Bringing Down the House,Comedy,2003,2003.1857923497269
2091,272742922,18.174804,19000000,The Silence of the Lambs,Crime,1991,1991.0860655737704
2092,121697323,21.815122,20000000,Wayne's World,Music,1992,1992.1215846994535
2093,117224271,20.99174,20000000,Jackass 3D,Comedy,2010,2010.7909836065573
2094,187884007,19.636044000000002,20000000,Jaws 2,Horror,1978,1978.4603825136612
2095,149281606,12.25264,20000000,Beverly Hills Chihuahua,Adventure,2008,2008.7581967213114
2096,318000141,49.975409,13000000,The Conjuring,Horror,2013,2013.549180327869
2097,97918663,13.590677,32000000,Are We There Yet?,Adventure,2005,2005.0546448087432
2098,100525432,21.657563,20000000,Tammy,Comedy,2014,2014.5054644808743
2099,131282949,43.057323,35000000,School of Rock,Comedy,2003,2003.7581967213114
2100,122195920,16.470895000000002,18000000,Mortal Kombat,Action,1995,1995.6325136612022
2101,113086475,28.703007,37000000,White Chicks,Comedy,2004,2004.4795081967213
2102,177243185,40.903931,20000000,The Descendants,Comedy,2011,2011.691256830601
2105,187000000,95.9229,20000000,12 Years a Slave,Drama,2013,2013.799180327869
2106,57588485,4.748929,20000000,Drumline,Drama,2002,2002.9521857923498
2107,60072596,2.986286,20000000,Why Did I Get Married Too?,Comedy,2010,2010.2554644808743
2108,53000000,47.51363,20000000,Edward Scissorhands,Fantasy,1990,1990.9303278688526
2109,207945075,53.161905000000004,20000000,Me Before You,Drama,2016,2016.422131147541
2111,41158757,15.978136,1800000,The French Connection,Action,1971,1971.7745901639344
2112,183936074,42.512296,20000000,Bad Moms,Comedy,2016,2016.5765027322404
2113,48548426,10.098722,20000000,Date Movie,Comedy,2006,2006.1297814207649
2114,109862682,15.341196,20000000,Return to Never Land,Adventure,2002,2002.1215846994535
2115,66787908,29.023184000000004,20000000,Selma,History,2014,2014.9849726775958
2116,135680000,19.819893,20000000,The Jungle Book 2,Family,2003,2003.1024590163934
2117,67192859,11.62423,20000000,Boogeyman,Thriller,2005,2005.094262295082
2118,84146832,22.049787,20000000,Premonition,Thriller,2007,2007.1051912568305
2119,45554533,9.829858999999999,30000000,The Tigger Movie,Animation,2000,2000.113387978142
2120,41596251,29.295801,20000000,Orphan,Horror,2009,2009.5655737704917
2121,43967255,14.136476000000002,20000000,Max,Adventure,2015,2015.487704918033
2122,86865564,6.0646379999999995,20000000,Epic Movie,Action,2007,2007.068306010929
2123,88346473,41.503588,20000000,Spotlight,Drama,2015,2015.8497267759562
2124,27640028,20.495749,20000000,Lakeview Terrace,Drama,2008,2008.7185792349728
2125,39143839,13.906944000000001,20000000,The Grudge 2,Horror,2006,2006.785519125683
2126,37672350,2.003047,20000000,How Stella Got Her Groove Back,Comedy,1998,1998.6215846994535
2128,41237648,11.203335000000001,20000000,Man of the Year,Comedy,2006,2006.7745901639344
2129,35841901,8.265317,20000000,The Black Hole,Adventure,1979,1979.9658469945357
2130,65464324,18.632156,20000000,The American,Crime,2010,2010.668032786885
2131,60000000,6.92592,20000000,Selena,Drama,1997,1997.224043715847
2132,80547866,17.165039,20000000,Vampires Suck,Horror,2010,2010.6325136612022
2133,135330182,25.785925,25000000,Babel,Drama,2006,2006.688524590164
2134,41296320,20.311684,19800000,This Is Where I Leave You,Drama,2014,2014.6939890710382
2135,50907234,20.975165,20000000,Doubt,Drama,2008,2008.9071038251366
2136,50907422,26.509175,32000000,Team America: World Police,Music,2004,2004.7773224043715
2137,47241945,26.497025,20000000,Texas Chainsaw 3D,Horror,2013,2013.0081967213114
2139,78378744,36.819044,20000000,Scary Movie 5,Comedy,2013,2013.2800546448088
2140,31678778,7.9025360000000004,20000000,Paint Your Wagon,Drama,1969,1969.7909836065573
2141,54586584,30.909699,20000000,Milk,History,2008,2008.9043715846994
2142,46069568,16.663797,20000000,Risen,Action,2016,2016.1352459016393
2143,68349884,27.724913,35000000,Ghost Ship,Horror,2002,2002.818306010929
2144,35387212,17.971883,19000000,A Very Harold & Kumar Christmas,Comedy,2011,2011.844262295082
2145,67200000,25.041992,20000000,Wild Things,Crime,1998,1998.22131147541
2147,45636368,14.857884,20000000,The Debt,Drama,2010,2010.2800546448088
2148,47126295,23.982956,30000000,High Fidelity,Comedy,2000,2000.2131147540983
2151,64822796,30.387753999999997,20000000,The Bank Job,Thriller,2008,2008.1598360655737
2152,72258126,56.481487,20000000,Eternal Sunshine of the Spotless Mind,Science Fiction,2004,2004.2185792349728
2153,32005248,19.962713,20000000,You Again,Comedy,2010,2010.7322404371585
2154,65569869,18.666876000000002,20000000,Street Kings,Action,2008,2008.2773224043715
2155,46089287,55.964605000000006,20000000,The World's End,Comedy,2013,2013.549180327869
2157,51416464,28.019226,20000000,Daybreakers,Fantasy,2009,2009.016393442623
2158,49779728,16.176976,20000000,She's Out of My League,Comedy,2010,2010.1967213114756
2159,17425000,17.237143,20000000,Monte Carlo,Adventure,2011,2011.5027322404371
2160,27105095,4.34503,9000000,Stay Alive,Horror,2006,2006.2322404371585
2162,39300000,12.300789,20000000,Alpha and Omega,Family,2010,2010.7131147540983
2163,37597471,15.804814000000002,20000000,The Covenant,Action,2006,2006.688524590164
2165,28972508,4.100942,40000000,Shorts,Comedy,2009,2009.6407103825136
2166,21284514,12.309714999999999,20000000,To Die For,Fantasy,1995,1995.3879781420765
2167,83707310,62.933899,20000000,Nerve,Mystery,2016,2016.5737704918033
2168,20211394,16.074397,20000000,Appaloosa,Drama,2008,2008.6994535519127
2170,32000000,93.06786600000001,806948,Psycho,Drama,1960,1960.4603825136612
2171,36620508,17.145287,20000000,My Best Friend's Girl,Romance,2008,2008.7185792349728
2172,34077920,27.256849,20000000,Endless Love,Drama,2014,2014.1161202185792
2175,18432000,14.370110999999998,20000000,Ladyhawke,Adventure,1985,1985.24043715847
2176,18253415,11.090254,20000000,Simon Birch,Comedy,1998,1998.6967213114756
2177,22222308,20.827779999999997,20000000,Reign Over Me,Drama,2007,2007.2295081967213
2178,56255142,43.644978,15000000,Into the Wild,Adventure,2007,2007.6967213114756
2179,17807569,8.244324,20000000,School for Scoundrels,Comedy,2006,2006.7459016393443
2180,52302796,23.292761,20000000,Silent Hill: Revelation 3D,Thriller,2012,2012.7773224043715
2181,25836616,64.181668,19000000,From Dusk Till Dawn,Horror,1996,1996.051912568306
2184,100914445,13.658985000000001,20000000,功夫,Action,2004,2004.1106557377047
2186,73276047,10.446722,20000000,The Kite Runner,Drama,2007,2007.7882513661202
2187,60427839,32.243357,20000000,21 Grams,Drama,2003,2003.6830601092897
2188,16605763,9.149089,20000000,Paparazzi,Action,2004,2004.6748633879781
2189,17432163,5.596835,20000000,A Guy Thing,Comedy,2003,2003.0464480874316
2191,17436509,10.50098,20000000,Capitalism: A Love Story,Documentary,2009,2009.6830601092897
2192,15473333,3.011205,20000000,The Greatest Story Ever Told,Drama,1965,1965.1243169398906
2193,34854990,15.012236999999999,19500000,Secret in Their Eyes,Crime,2015,2015.7882513661202
2194,14109284,16.238961,25000000,Disaster Movie,Action,2008,2008.6625683060108
2195,22942221,15.21229,20000000,Armored,Action,2009,2009.9275956284155
2196,13801755,6.397042,20000000,The Man Who Knew Too Little,Comedy,1997,1997.8715846994535
2197,30426096,19.220789,20000000,What's Your Number?,Comedy,2011,2011.7486338797814
2198,32204030,35.232278,20000000,Lockout,Action,2012,2012.282786885246
2200,34560577,35.542809000000005,20000000,Crank: High Voltage,Action,2009,2009.2937158469945
2202,13391174,3.476925,20000000,One Night with the King,Drama,2006,2006.785519125683
2203,27674124,5.133744,30000000,The Quiet American,Drama,2002,2002.8934426229507
2204,12482775,14.031376999999999,20000000,The Weather Man,Comedy,2005,2005.8046448087432
2205,12398628,17.227376,20000000,Undisputed,Action,2002,2002.6461748633878
2207,17280326,15.66135,20000000,12 Rounds,Action,2009,2009.2185792349728
2208,24145613,19.705311,20000000,Let Me In,Drama,2010,2010.7527322404371
2212,12639297,29.371987,20000000,Triple 9,Action,2016,2016.1352459016393
2213,10686841,11.352692999999999,20000000,Deconstructing Harry,Comedy,1997,1997.6543715846994
2215,36606743,30.477114,20000000,Burnt,Drama,2015,2015.7554644808743
2218,16974459,12.643703,20000000,Death Sentence,Action,2007,2007.668032786885
2222,10337477,9.361460000000001,20000000,Code Name: The Cleaner,Action,2007,2007.0136612021859
2223,11341016,6.102663,20000000,Connie and Carla,Comedy,2004,2004.2937158469945
2225,11110975,45.742217,20000000,Inherent Vice,Comedy,2014,2014.9849726775958
2227,16549477,8.237336,20000000,Battle of the Year,Music,2013,2013.724043715847
2228,7000000,2.6053740000000003,20000000,An American Carol,Comedy,2008,2008.7581967213114
2229,15008161,29.072964000000002,12000000,Machete Kills,Action,2013,2013.6994535519127
2233,6420319,12.232047999999999,20000000,Little Boy,Comedy,2015,2015.3128415300546
2234,27462041,27.133277000000003,15000000,A Dangerous Method,Drama,2011,2011.7486338797814
2235,7659918,26.093042999999998,8700000,A Scanner Darkly,Animation,2006,2006.4016393442623
2237,10442808,9.292987,20000000,Alone in the Dark,Action,2005,2005.0765027322404
2238,5210988,7.716606,20000000,Bandslam,Comedy,2009,2009.5997267759562
2240,12007070,37.629309,20000000,A Most Violent Year,Crime,2014,2014.9986338797814
2243,4001121,13.032308,20000000,I'm Not There.,Drama,2007,2007.7527322404371
2244,16863583,15.131867000000002,20000000,The Cold Light of Day,Action,2012,2012.2609289617487
2245,5530764,10.218307000000001,20000000,The Brothers Bloom,Adventure,2008,2008.691256830601
2247,159375308,60.732738,26500000,もののけ姫,Adventure,1997,1997.532786885246
2250,5048693,14.617944,2000000,The Proposition,Action,2005,2005.766393442623
2252,1675706,5.65327,20000000,Marci X,Comedy,2003,2003.6434426229507
2253,5359645,44.566609,20000000,Equilibrium,Action,2002,2002.9330601092897
2254,7400000,8.978408,40000000,黃石的孩子,Drama,2008,2008.5081967213114
2257,3727746,11.267676,10000000,By the Sea,Drama,2015,2015.8661202185792
2261,305070,3.5819059999999996,20000000,Rapa Nui,Adventure,1994,1994.691256830601
2264,4634062,10.617236,20000000,Dylan Dog: Dead of Night,Action,2011,2011.2103825136612
2266,346594,3.620537,20000000,The Tempest,Drama,2010,2010.9439890710382
2275,5496951,28.060471999999997,27220000,The Frozen Ground,Thriller,2013,2013.549180327869
2278,424208848,45.707834999999996,22000000,Dances with Wolves,Adventure,1990,1990.8579234972676
2279,216197492,28.497242,20000000,Bad Teacher,Comedy,2011,2011.3770491803277
2280,110879513,11.47316,19000000,Sea of Love,Drama,1989,1989.707650273224
2281,70067909,25.28132,19000000,A Cinderella Story,Comedy,2004,2004.5273224043715
2282,173046663,45.996109999999994,14000000,Scream,Crime,1996,1996.97131147541
2284,44017374,78.699993,19000000,The Shining,Horror,1980,1980.3934426229507
2285,381109762,76.60323299999999,19000000,Back to the Future,Adventure,1985,1985.5081967213114
2286,40846082,13.664614000000002,19000000,House on Haunted Hill,Horror,1999,1999.8292349726776
2289,49830607,27.494037,19000000,The Switch,Comedy,2010,2010.363387978142
2290,101564935,18.475179999999998,18000000,Just Married,Comedy,2003,2003.0245901639344
2291,5728213,10.559414,19100000,The Devil's Double,Drama,2011,2011.113387978142
2293,54956140,28.867568,20000000,The Crazies,Mystery,2010,2010.1543715846994
2294,274925095,118.968562,15000000,千と千尋の神隠し,Fantasy,2001,2001.5546448087432
2296,8613462,7.436491,25000000,The Bounty,Action,1984,1984.344262295082
2298,18755936,17.952817,19000000,Sex Drive,Comedy,2008,2008.7937158469945
2299,29922472,21.959742000000002,19000000,Leap Year,Romance,2010,2010.0218579234972
2300,4750000,4.229941999999999,19000000,The Fall of the Roman Empire,Drama,1964,1964.2322404371585
2301,6928068,11.766564,19000000,Take Me Home Tonight,Comedy,2011,2011.1775956284155
2306,108047131,30.205942999999998,19000000,The Amityville Horror,Horror,2005,2005.2909836065573
2307,32801173,26.441669,19000000,Adaptation.,Comedy,2002,2002.9330601092897
2308,46770602,15.262492000000002,15000000,Land of the Dead,Horror,2005,2005.4822404371585
2310,10680275,44.511363,18500000,Fear and Loathing in Las Vegas,Adventure,1998,1998.3934426229507
2311,31912793,16.665841,18500000,The Invention of Lying,Comedy,2009,2009.7021857923498
2312,268157400,36.471231,18000000,Neighbors,Comedy,2014,2014.3551912568305
2313,351583407,85.30318,23000000,The Mask,Romance,1994,1994.5792349726776
2314,151668774,20.716023,18000000,Big,Fantasy,1988,1988.4248633879781
2315,261572744,29.487784,18000000,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy,2006,2006.8360655737704
2316,141774679,25.43954,18000000,Legally Blonde,Comedy,2001,2001.535519125683
2317,87000000,15.314027,18000000,Star Trek III: The Search for Spock,Science Fiction,1984,1984.418032786885
2318,144216468,32.602868,19000000,The Exorcism of Emily Rose,Crime,2005,2005.691256830601
2319,65535067,9.832326,17000000,Deuce Bigalow: Male Gigolo,Comedy,1999,1999.9439890710382
2320,19682924,33.452469,16000000,Left Behind,Thriller,2014,2014.7581967213114
